2026/03/08 00:35:17.907, 0 %, 0 %, 3 MiB, 24564 MiB, 57.71 W
2026/03/08 00:44:58.427, 98 %, 24 %, 22216 MiB, 24564 MiB, 420.44 W
2026/03/08 00:44:59.427, 82 %, 17 %, 22216 MiB, 24564 MiB, 408.52 W
2026/03/08 00:45:00.428, 100 %, 29 %, 22216 MiB, 24564 MiB, 416.87 W
2026/03/08 00:45:01.428, 100 %, 29 %, 22216 MiB, 24564 MiB, 421.19 W
2026/03/08 00:45:02.428, 100 %, 29 %, 22216 MiB, 24564 MiB, 417.44 W
2026/03/08 00:45:03.429, 100 %, 29 %, 22216 MiB, 24564 MiB, 418.27 W
2026/03/08 00:45:04.429, 89 %, 25 %, 22216 MiB, 24564 MiB, 412.81 W
2026/03/08 00:45:05.429, 100 %, 30 %, 22216 MiB, 24564 MiB, 400.68 W
2026/03/08 00:45:06.430, 100 %, 29 %, 22216 MiB, 24564 MiB, 416.62 W
2026/03/08 00:45:07.443, 87 %, 20 %, 22216 MiB, 24564 MiB, 384.38 W
2026/03/08 00:45:08.443, 87 %, 20 %, 22216 MiB, 24564 MiB, 394.61 W
2026/03/08 00:45:09.444, 87 %, 20 %, 22216 MiB, 24564 MiB, 399.41 W
2026/03/08 00:45:10.444, 87 %, 20 %, 22216 MiB, 24564 MiB, 406.84 W
2026/03/08 00:45:11.445, 87 %, 20 %, 22216 MiB, 24564 MiB, 410.28 W
2026/03/08 00:45:12.445, 87 %, 20 %, 22216 MiB, 24564 MiB, 415.63 W
2026/03/08 00:45:13.453, 87 %, 20 %, 22216 MiB, 24564 MiB, 413.26 W
2026/03/08 00:45:14.454, 87 %, 20 %, 22216 MiB, 24564 MiB, 417.29 W
2026/03/08 00:45:15.454, 86 %, 20 %, 22216 MiB, 24564 MiB, 405.73 W
2026/03/08 00:45:16.454, 86 %, 19 %, 22216 MiB, 24564 MiB, 404.50 W
2026/03/08 00:45:17.455, 86 %, 20 %, 22216 MiB, 24564 MiB, 399.79 W
2026/03/08 00:45:18.455, 86 %, 18 %, 22216 MiB, 24564 MiB, 412.50 W
2026/03/08 00:45:19.458, 86 %, 18 %, 22216 MiB, 24564 MiB, 387.50 W
2026/03/08 00:45:20.459, 88 %, 20 %, 22216 MiB, 24564 MiB, 414.40 W
2026/03/08 00:45:21.460, 87 %, 24 %, 22216 MiB, 24564 MiB, 406.37 W
2026/03/08 00:45:22.460, 100 %, 28 %, 22216 MiB, 24564 MiB, 413.43 W
2026/03/08 00:45:23.463, 100 %, 29 %, 22216 MiB, 24564 MiB, 400.77 W
2026/03/08 00:45:24.464, 100 %, 28 %, 22216 MiB, 24564 MiB, 413.04 W
2026/03/08 00:45:25.464, 100 %, 28 %, 22216 MiB, 24564 MiB, 412.22 W
2026/03/08 00:45:26.464, 100 %, 28 %, 22216 MiB, 24564 MiB, 411.29 W
2026/03/08 00:45:27.465, 98 %, 28 %, 22216 MiB, 24564 MiB, 412.29 W
2026/03/08 00:45:28.466, 92 %, 21 %, 22216 MiB, 24564 MiB, 411.89 W
2026/03/08 00:45:29.466, 86 %, 18 %, 22216 MiB, 24564 MiB, 409.96 W
2026/03/08 00:45:30.467, 86 %, 19 %, 22216 MiB, 24564 MiB, 398.84 W
2026/03/08 00:45:31.467, 97 %, 25 %, 22216 MiB, 24564 MiB, 397.87 W
2026/03/08 00:45:32.468, 100 %, 28 %, 22216 MiB, 24564 MiB, 399.58 W
2026/03/08 00:45:33.468, 100 %, 28 %, 22216 MiB, 24564 MiB, 405.63 W
2026/03/08 00:45:34.468, 100 %, 28 %, 22216 MiB, 24564 MiB, 408.21 W
2026/03/08 00:45:35.469, 96 %, 21 %, 22216 MiB, 24564 MiB, 408.38 W
2026/03/08 00:45:36.469, 85 %, 18 %, 22216 MiB, 24564 MiB, 411.14 W
2026/03/08 00:45:37.469, 87 %, 21 %, 22216 MiB, 24564 MiB, 403.11 W
2026/03/08 00:45:38.470, 100 %, 28 %, 22216 MiB, 24564 MiB, 405.84 W
2026/03/08 00:45:39.490, 100 %, 27 %, 22216 MiB, 24564 MiB, 404.58 W
2026/03/08 00:45:40.490, 98 %, 28 %, 22216 MiB, 24564 MiB, 392.82 W
2026/03/08 00:45:41.490, 85 %, 18 %, 22216 MiB, 24564 MiB, 406.57 W
2026/03/08 00:45:42.491, 86 %, 19 %, 22216 MiB, 24564 MiB, 404.38 W
2026/03/08 00:45:43.491, 100 %, 27 %, 22216 MiB, 24564 MiB, 402.16 W
2026/03/08 00:45:44.491, 100 %, 28 %, 22216 MiB, 24564 MiB, 402.05 W
2026/03/08 00:45:45.492, 98 %, 27 %, 22216 MiB, 24564 MiB, 399.99 W
2026/03/08 00:45:46.492, 85 %, 17 %, 22216 MiB, 24564 MiB, 402.12 W
2026/03/08 00:45:47.492, 90 %, 25 %, 22216 MiB, 24564 MiB, 400.60 W
2026/03/08 00:45:48.493, 100 %, 28 %, 22216 MiB, 24564 MiB, 403.12 W
2026/03/08 00:45:49.493, 100 %, 28 %, 22216 MiB, 24564 MiB, 390.95 W
2026/03/08 00:45:50.493, 84 %, 17 %, 22216 MiB, 24564 MiB, 399.69 W
2026/03/08 00:45:51.494, 93 %, 26 %, 22216 MiB, 24564 MiB, 402.23 W
2026/03/08 00:45:52.494, 100 %, 28 %, 22216 MiB, 24564 MiB, 406.31 W
2026/03/08 00:45:53.495, 100 %, 28 %, 22216 MiB, 24564 MiB, 401.38 W
2026/03/08 00:45:54.495, 84 %, 17 %, 22216 MiB, 24564 MiB, 399.97 W
2026/03/08 00:45:55.495, 100 %, 28 %, 22216 MiB, 24564 MiB, 397.76 W
2026/03/08 00:45:56.496, 100 %, 29 %, 22216 MiB, 24564 MiB, 397.56 W
2026/03/08 00:45:57.496, 98 %, 23 %, 22216 MiB, 24564 MiB, 399.51 W
2026/03/08 00:45:58.496, 78 %, 17 %, 22216 MiB, 24564 MiB, 401.33 W
2026/03/08 00:45:59.507, 100 %, 27 %, 22216 MiB, 24564 MiB, 390.65 W
2026/03/08 00:46:00.507, 100 %, 29 %, 22216 MiB, 24564 MiB, 398.35 W
2026/03/08 00:46:01.508, 100 %, 100 %, 22234 MiB, 24564 MiB, 383.81 W
2026/03/08 00:46:02.508, 93 %, 70 %, 22234 MiB, 24564 MiB, 398.41 W
2026/03/08 00:46:03.508, 93 %, 70 %, 22234 MiB, 24564 MiB, 428.39 W
2026/03/08 00:46:04.509, 93 %, 70 %, 22234 MiB, 24564 MiB, 428.55 W
2026/03/08 00:46:05.509, 93 %, 70 %, 22234 MiB, 24564 MiB, 428.40 W
2026/03/08 00:46:06.509, 93 %, 70 %, 22234 MiB, 24564 MiB, 427.94 W
2026/03/08 00:46:07.510, 93 %, 70 %, 22234 MiB, 24564 MiB, 427.95 W
2026/03/08 00:46:08.510, 93 %, 70 %, 22234 MiB, 24564 MiB, 428.24 W
2026/03/08 00:46:09.510, 93 %, 70 %, 22234 MiB, 24564 MiB, 428.10 W
2026/03/08 00:46:10.511, 95 %, 71 %, 22234 MiB, 24564 MiB, 425.13 W
2026/03/08 00:46:11.511, 95 %, 71 %, 22234 MiB, 24564 MiB, 425.27 W
2026/03/08 00:46:12.512, 94 %, 71 %, 22234 MiB, 24564 MiB, 428.10 W
2026/03/08 00:46:13.512, 95 %, 71 %, 22234 MiB, 24564 MiB, 428.62 W
2026/03/08 00:46:14.512, 93 %, 70 %, 22234 MiB, 24564 MiB, 426.21 W
2026/03/08 00:46:15.513, 93 %, 70 %, 22234 MiB, 24564 MiB, 428.38 W
2026/03/08 00:46:16.513, 93 %, 70 %, 22234 MiB, 24564 MiB, 428.80 W
2026/03/08 00:46:17.514, 93 %, 70 %, 22234 MiB, 24564 MiB, 428.54 W
2026/03/08 00:46:18.514, 93 %, 70 %, 22234 MiB, 24564 MiB, 428.55 W
2026/03/08 00:46:19.514, 94 %, 71 %, 22234 MiB, 24564 MiB, 424.67 W
2026/03/08 00:46:20.515, 94 %, 70 %, 22234 MiB, 24564 MiB, 427.15 W
2026/03/08 00:46:21.515, 94 %, 71 %, 22234 MiB, 24564 MiB, 426.64 W
2026/03/08 00:46:22.515, 94 %, 71 %, 22234 MiB, 24564 MiB, 427.93 W
2026/03/08 00:46:23.516, 94 %, 71 %, 22234 MiB, 24564 MiB, 428.41 W
2026/03/08 00:46:24.516, 94 %, 70 %, 22234 MiB, 24564 MiB, 428.53 W
2026/03/08 00:46:25.516, 93 %, 70 %, 22234 MiB, 24564 MiB, 429.07 W
2026/03/08 00:46:26.517, 93 %, 70 %, 22234 MiB, 24564 MiB, 429.15 W
2026/03/08 00:46:27.517, 93 %, 70 %, 22234 MiB, 24564 MiB, 428.83 W
2026/03/08 00:46:28.517, 93 %, 70 %, 22234 MiB, 24564 MiB, 428.21 W
2026/03/08 00:46:29.518, 94 %, 71 %, 22234 MiB, 24564 MiB, 425.83 W
2026/03/08 00:46:30.518, 94 %, 70 %, 22234 MiB, 24564 MiB, 428.98 W
2026/03/08 00:46:31.519, 94 %, 70 %, 22234 MiB, 24564 MiB, 428.43 W
2026/03/08 00:46:32.519, 94 %, 71 %, 22234 MiB, 24564 MiB, 428.23 W
2026/03/08 00:46:33.519, 94 %, 71 %, 22234 MiB, 24564 MiB, 428.26 W
2026/03/08 00:46:34.520, 94 %, 70 %, 22234 MiB, 24564 MiB, 428.79 W
2026/03/08 00:46:35.520, 89 %, 67 %, 22234 MiB, 24564 MiB, 426.78 W
2026/03/08 00:46:36.521, 94 %, 70 %, 22234 MiB, 24564 MiB, 428.60 W
2026/03/08 00:46:37.521, 94 %, 71 %, 22234 MiB, 24564 MiB, 428.67 W
2026/03/08 00:46:38.521, 94 %, 70 %, 22234 MiB, 24564 MiB, 425.35 W
2026/03/08 00:46:39.522, 94 %, 70 %, 22234 MiB, 24564 MiB, 428.04 W
2026/03/08 00:46:40.522, 94 %, 70 %, 22234 MiB, 24564 MiB, 428.88 W
2026/03/08 00:46:41.522, 93 %, 70 %, 22234 MiB, 24564 MiB, 428.16 W
2026/03/08 00:46:42.523, 93 %, 70 %, 22234 MiB, 24564 MiB, 428.59 W
2026/03/08 00:46:43.523, 40 %, 30 %, 22234 MiB, 24564 MiB, 364.35 W
2026/03/08 00:46:44.523, 0 %, 0 %, 22234 MiB, 24564 MiB, 145.55 W
2026/03/08 00:46:45.524, 0 %, 0 %, 22234 MiB, 24564 MiB, 78.74 W
2026/03/08 00:46:46.524, 0 %, 0 %, 22234 MiB, 24564 MiB, 70.93 W
2026/03/08 00:46:47.524, 0 %, 0 %, 22234 MiB, 24564 MiB, 63.24 W
2026/03/08 00:46:48.525, 0 %, 0 %, 22234 MiB, 24564 MiB, 62.49 W
2026/03/08 00:46:49.525, 0 %, 0 %, 22234 MiB, 24564 MiB, 61.66 W
2026/03/08 00:46:50.525, 0 %, 0 %, 22234 MiB, 24564 MiB, 60.97 W
2026/03/08 00:46:51.526, 0 %, 0 %, 22234 MiB, 24564 MiB, 60.28 W
2026/03/08 00:46:52.526, 0 %, 0 %, 22234 MiB, 24564 MiB, 59.26 W
2026/03/08 00:46:53.526, 0 %, 0 %, 22234 MiB, 24564 MiB, 58.33 W
2026/03/08 00:46:54.527, 0 %, 0 %, 22234 MiB, 24564 MiB, 57.81 W
2026/03/08 00:46:55.527, 0 %, 0 %, 22234 MiB, 24564 MiB, 57.65 W
2026/03/08 00:46:56.528, 0 %, 0 %, 22234 MiB, 24564 MiB, 57.40 W
2026/03/08 00:46:57.528, 0 %, 0 %, 22234 MiB, 24564 MiB, 57.09 W
2026/03/08 00:46:58.528, 0 %, 0 %, 22234 MiB, 24564 MiB, 56.99 W
2026/03/08 00:46:59.529, 0 %, 0 %, 22234 MiB, 24564 MiB, 56.76 W
2026/03/08 00:47:00.534, 0 %, 0 %, 22234 MiB, 24564 MiB, 56.37 W
2026/03/08 00:47:01.535, 0 %, 0 %, 22234 MiB, 24564 MiB, 41.53 W
2026/03/08 00:47:02.539, 0 %, 0 %, 22234 MiB, 24564 MiB, 21.99 W
2026/03/08 00:47:03.539, 0 %, 0 %, 22234 MiB, 24564 MiB, 15.30 W
2026/03/08 00:47:04.539, 0 %, 0 %, 22234 MiB, 24564 MiB, 13.58 W
2026/03/08 00:47:05.540, 0 %, 0 %, 22234 MiB, 24564 MiB, 13.62 W
2026/03/08 00:47:06.540, 0 %, 0 %, 22234 MiB, 24564 MiB, 13.66 W
2026/03/08 00:47:07.540, 0 %, 0 %, 22234 MiB, 24564 MiB, 13.45 W
2026/03/08 00:47:08.541, 0 %, 0 %, 22234 MiB, 24564 MiB, 13.01 W
2026/03/08 00:47:09.541, 0 %, 0 %, 22234 MiB, 24564 MiB, 12.58 W
2026/03/08 00:47:10.541, 0 %, 0 %, 22234 MiB, 24564 MiB, 12.54 W
2026/03/08 00:47:11.542, 0 %, 0 %, 22234 MiB, 24564 MiB, 12.64 W
2026/03/08 00:47:12.542, 0 %, 0 %, 22234 MiB, 24564 MiB, 12.45 W
2026/03/08 00:47:13.543, 0 %, 0 %, 22234 MiB, 24564 MiB, 11.95 W
2026/03/08 00:47:14.543, 0 %, 0 %, 22234 MiB, 24564 MiB, 11.65 W
2026/03/08 00:47:15.543, 0 %, 0 %, 22234 MiB, 24564 MiB, 11.82 W
2026/03/08 00:47:16.544, 0 %, 0 %, 22234 MiB, 24564 MiB, 11.89 W
2026/03/08 00:47:17.545, 0 %, 0 %, 22234 MiB, 24564 MiB, 12.11 W
2026/03/08 00:47:18.545, 0 %, 0 %, 22234 MiB, 24564 MiB, 12.41 W
2026/03/08 00:47:19.545, 0 %, 0 %, 22234 MiB, 24564 MiB, 12.62 W
2026/03/08 00:47:20.546, 0 %, 0 %, 22234 MiB, 24564 MiB, 12.55 W
2026/03/08 00:47:21.546, 0 %, 0 %, 22234 MiB, 24564 MiB, 12.15 W
2026/03/08 00:47:22.546, 0 %, 0 %, 22234 MiB, 24564 MiB, 11.75 W
2026/03/08 00:47:23.547, 0 %, 0 %, 22234 MiB, 24564 MiB, 11.27 W
2026/03/08 00:47:24.547, 0 %, 0 %, 22234 MiB, 24564 MiB, 10.74 W
2026/03/08 00:47:25.547, 0 %, 0 %, 22234 MiB, 24564 MiB, 10.28 W
2026/03/08 00:47:26.548, 0 %, 0 %, 22234 MiB, 24564 MiB, 9.88 W
2026/03/08 00:47:27.548, 0 %, 0 %, 22234 MiB, 24564 MiB, 9.79 W
2026/03/08 00:47:28.548, 0 %, 0 %, 22234 MiB, 24564 MiB, 9.87 W
2026/03/08 00:47:29.549, 0 %, 0 %, 22234 MiB, 24564 MiB, 9.76 W
2026/03/08 00:47:30.549, 0 %, 0 %, 22234 MiB, 24564 MiB, 9.68 W
2026/03/08 00:47:31.550, 0 %, 0 %, 22234 MiB, 24564 MiB, 9.60 W
2026/03/08 00:47:32.550, 0 %, 0 %, 22234 MiB, 24564 MiB, 9.40 W
2026/03/08 00:47:33.550, 0 %, 0 %, 22234 MiB, 24564 MiB, 9.05 W
2026/03/08 00:47:34.551, 0 %, 0 %, 22234 MiB, 24564 MiB, 9.18 W
2026/03/08 00:47:35.551, 0 %, 0 %, 22234 MiB, 24564 MiB, 9.33 W
2026/03/08 00:47:36.551, 0 %, 0 %, 22234 MiB, 24564 MiB, 9.08 W
2026/03/08 00:47:37.552, 0 %, 0 %, 22234 MiB, 24564 MiB, 9.03 W
2026/03/08 00:47:38.552, 0 %, 0 %, 22234 MiB, 24564 MiB, 9.04 W
2026/03/08 00:47:39.552, 0 %, 0 %, 22234 MiB, 24564 MiB, 9.03 W
2026/03/08 00:47:40.553, 0 %, 0 %, 22234 MiB, 24564 MiB, 8.96 W
2026/03/08 00:47:41.553, 0 %, 0 %, 22234 MiB, 24564 MiB, 8.88 W
2026/03/08 00:47:42.554, 0 %, 0 %, 22234 MiB, 24564 MiB, 8.92 W
2026/03/08 00:47:43.554, 0 %, 0 %, 22234 MiB, 24564 MiB, 8.73 W
2026/03/08 00:47:44.554, 0 %, 0 %, 22234 MiB, 24564 MiB, 8.35 W
2026/03/08 00:47:45.555, 0 %, 0 %, 22234 MiB, 24564 MiB, 8.15 W
2026/03/08 00:47:46.555, 0 %, 0 %, 22234 MiB, 24564 MiB, 8.08 W
2026/03/08 00:47:47.555, 0 %, 0 %, 22234 MiB, 24564 MiB, 8.03 W
2026/03/08 00:47:48.556, 0 %, 0 %, 22234 MiB, 24564 MiB, 8.19 W
2026/03/08 00:47:49.556, 0 %, 0 %, 22234 MiB, 24564 MiB, 8.29 W
2026/03/08 00:47:50.556, 99 %, 1 %, 22234 MiB, 24564 MiB, 24.27 W
2026/03/08 00:47:51.557, 0 %, 0 %, 22234 MiB, 24564 MiB, 68.10 W
2026/03/08 00:47:52.557, 0 %, 0 %, 22234 MiB, 24564 MiB, 65.11 W
2026/03/08 00:47:53.558, 0 %, 0 %, 22234 MiB, 24564 MiB, 58.90 W
2026/03/08 00:47:54.558, 0 %, 0 %, 22234 MiB, 24564 MiB, 52.99 W
2026/03/08 00:47:55.558, 0 %, 0 %, 22234 MiB, 24564 MiB, 52.84 W
2026/03/08 00:47:56.559, 0 %, 0 %, 22234 MiB, 24564 MiB, 52.80 W
2026/03/08 00:47:57.559, 0 %, 0 %, 22234 MiB, 24564 MiB, 52.99 W
2026/03/08 00:47:58.559, 0 %, 0 %, 22234 MiB, 24564 MiB, 52.99 W
2026/03/08 00:47:59.560, 0 %, 0 %, 22234 MiB, 24564 MiB, 52.99 W
2026/03/08 00:48:00.560, 0 %, 0 %, 22234 MiB, 24564 MiB, 52.84 W
2026/03/08 00:48:01.560, 0 %, 0 %, 22234 MiB, 24564 MiB, 52.67 W
2026/03/08 00:48:02.561, 0 %, 0 %, 22234 MiB, 24564 MiB, 52.59 W
2026/03/08 00:48:03.561, 0 %, 0 %, 22234 MiB, 24564 MiB, 52.59 W
2026/03/08 00:48:04.562, 0 %, 0 %, 22234 MiB, 24564 MiB, 52.69 W
2026/03/08 00:48:05.562, 0 %, 0 %, 22234 MiB, 24564 MiB, 52.80 W
2026/03/08 00:48:06.562, 0 %, 0 %, 22234 MiB, 24564 MiB, 52.77 W
2026/03/08 00:48:07.563, 0 %, 0 %, 22234 MiB, 24564 MiB, 47.77 W
2026/03/08 00:48:08.563, 0 %, 0 %, 22234 MiB, 24564 MiB, 32.22 W
2026/03/08 00:48:09.563, 0 %, 0 %, 22234 MiB, 24564 MiB, 15.51 W
2026/03/08 00:48:10.564, 0 %, 0 %, 22234 MiB, 24564 MiB, 9.20 W
2026/03/08 00:48:11.564, 0 %, 0 %, 22234 MiB, 24564 MiB, 9.16 W
2026/03/08 00:48:12.564, 0 %, 0 %, 22234 MiB, 24564 MiB, 9.12 W
2026/03/08 00:48:13.565, 0 %, 0 %, 22234 MiB, 24564 MiB, 9.12 W
2026/03/08 00:48:14.565, 0 %, 0 %, 22234 MiB, 24564 MiB, 8.61 W
2026/03/08 00:48:15.565, 0 %, 0 %, 22234 MiB, 24564 MiB, 8.09 W
2026/03/08 00:48:16.566, 0 %, 0 %, 22234 MiB, 24564 MiB, 7.90 W
2026/03/08 00:48:17.566, 0 %, 0 %, 22234 MiB, 24564 MiB, 7.83 W
2026/03/08 00:48:18.567, 0 %, 0 %, 22234 MiB, 24564 MiB, 7.96 W
2026/03/08 00:48:19.567, 0 %, 0 %, 22234 MiB, 24564 MiB, 8.10 W
2026/03/08 00:48:20.567, 0 %, 0 %, 22234 MiB, 24564 MiB, 7.84 W
2026/03/08 00:48:21.568, 0 %, 0 %, 22234 MiB, 24564 MiB, 7.78 W
2026/03/08 00:48:22.568, 0 %, 0 %, 22234 MiB, 24564 MiB, 7.60 W
2026/03/08 00:48:23.568, 0 %, 0 %, 22234 MiB, 24564 MiB, 7.23 W
2026/03/08 00:48:24.569, 0 %, 0 %, 22234 MiB, 24564 MiB, 7.17 W
2026/03/08 00:48:25.569, 0 %, 0 %, 22234 MiB, 24564 MiB, 7.07 W
2026/03/08 00:48:26.569, 0 %, 0 %, 22234 MiB, 24564 MiB, 7.09 W
2026/03/08 00:48:27.570, 0 %, 0 %, 22234 MiB, 24564 MiB, 6.90 W
2026/03/08 00:48:28.571, 0 %, 0 %, 22234 MiB, 24564 MiB, 6.90 W
