timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/22 22:43:04.979, 100 %, 36 %, 23256 MiB, 24564 MiB, 420.59 W
2026/04/22 22:43:05.979, 92 %, 30 %, 23256 MiB, 24564 MiB, 433.22 W
2026/04/22 22:43:06.980, 94 %, 30 %, 23256 MiB, 24564 MiB, 422.50 W
2026/04/22 22:43:07.980, 100 %, 35 %, 23256 MiB, 24564 MiB, 432.81 W
2026/04/22 22:43:08.980, 92 %, 29 %, 23256 MiB, 24564 MiB, 403.50 W
2026/04/22 22:43:09.980, 92 %, 30 %, 23256 MiB, 24564 MiB, 417.97 W
2026/04/22 22:43:10.981, 100 %, 34 %, 23256 MiB, 24564 MiB, 425.45 W
2026/04/22 22:43:11.981, 99 %, 34 %, 23256 MiB, 24564 MiB, 431.12 W
2026/04/22 22:43:12.981, 100 %, 34 %, 23256 MiB, 24564 MiB, 431.82 W
2026/04/22 22:43:13.982, 100 %, 34 %, 23256 MiB, 24564 MiB, 417.68 W
2026/04/22 22:43:14.982, 100 %, 34 %, 23256 MiB, 24564 MiB, 427.83 W
2026/04/22 22:43:15.982, 100 %, 34 %, 23256 MiB, 24564 MiB, 427.76 W
2026/04/22 22:43:16.982, 91 %, 28 %, 23256 MiB, 24564 MiB, 428.64 W
2026/04/22 22:43:17.986, 100 %, 33 %, 23256 MiB, 24564 MiB, 427.87 W
2026/04/22 22:43:18.987, 100 %, 34 %, 23256 MiB, 24564 MiB, 416.41 W
2026/04/22 22:43:19.988, 100 %, 34 %, 23256 MiB, 24564 MiB, 426.05 W
2026/04/22 22:43:20.988, 91 %, 27 %, 23256 MiB, 24564 MiB, 428.43 W
2026/04/22 22:43:21.988, 93 %, 31 %, 23256 MiB, 24564 MiB, 425.88 W
2026/04/22 22:43:22.988, 91 %, 27 %, 23256 MiB, 24564 MiB, 426.35 W
2026/04/22 22:43:23.989, 91 %, 26 %, 23256 MiB, 24564 MiB, 425.47 W
2026/04/22 22:43:24.989, 92 %, 29 %, 23256 MiB, 24564 MiB, 413.93 W
2026/04/22 22:43:26.010, 100 %, 33 %, 23256 MiB, 24564 MiB, 421.76 W
2026/04/22 22:43:27.010, 99 %, 32 %, 23256 MiB, 24564 MiB, 424.33 W
2026/04/22 22:43:28.011, 90 %, 26 %, 23256 MiB, 24564 MiB, 426.22 W
2026/04/22 22:43:29.011, 90 %, 25 %, 23256 MiB, 24564 MiB, 422.96 W
2026/04/22 22:43:30.011, 100 %, 32 %, 23256 MiB, 24564 MiB, 422.18 W
2026/04/22 22:43:31.014, 90 %, 25 %, 23256 MiB, 24564 MiB, 410.97 W
2026/04/22 22:43:32.014, 90 %, 25 %, 23256 MiB, 24564 MiB, 419.97 W
2026/04/22 22:43:33.014, 100 %, 31 %, 23256 MiB, 24564 MiB, 420.24 W
2026/04/22 22:43:34.014, 90 %, 25 %, 23256 MiB, 24564 MiB, 421.53 W
2026/04/22 22:43:35.015, 91 %, 28 %, 23256 MiB, 24564 MiB, 429.94 W
2026/04/22 22:43:36.025, 100 %, 32 %, 23256 MiB, 24564 MiB, 416.76 W
2026/04/22 22:43:37.025, 90 %, 24 %, 23256 MiB, 24564 MiB, 400.43 W
